Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage entre les classes,Couverture des tests,Dette technique,Nombre de défauts,Lisibilité du code,Nombre de lignes vides,Nombre de lignes de code en majuscules,Nombre d'occurrences de 'TODO',Méthode Longue,Spaghetti Code,Message Chains,Couplage Élevé,Large Class
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-link\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-link\style-rtl.css,23,0.0,0,0,0,0,0,0,4,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-link\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-link\style.css,23,0.0,0,0,0,0,0,0,4,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-link\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-submenu\block.json,67,0.0,0,0,0,0,0,0,1,0,0,1,0,68,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-submenu\editor-rtl.css,30,0.0,0,0,0,0,0,0,0,0,0,1,0,31,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-submenu\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-submenu\editor.css,30,0.0,0,0,0,0,0,0,0,0,0,1,0,31,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\navigation-submenu\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\nextpage\block.json,19,0.0,0,0,0,0,0,0,1,0,0,0,0,20,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\nextpage\editor-rtl.css,30,0.0,0,0,0,0,0,0,1,1,0,1,0,31,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\nextpage\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\nextpage\editor.css,30,0.0,0,0,0,0,0,0,1,1,0,1,0,31,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\nextpage\editor.min.css,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\block.json,57,0.0,0,0,0,0,0,0,1,0,0,1,0,58,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\editor-rtl.css,35,0.0,0,0,0,0,0,0,6,0,0,1,0,36,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\editor.css,35,0.0,0,0,0,0,0,0,6,0,0,1,0,36,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\style-rtl.css,10,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\style.css,10,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\page-list-item\block.json,54,0.0,0,0,0,0,0,0,1,0,0,1,0,55,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\block.json,73,0.0,0,0,0,0,0,0,1,0,0,1,0,74,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\editor-rtl.css,11,0.0,0,0,0,0,0,0,3,0,0,0,0,12,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\editor.css,11,0.0,0,0,0,0,0,0,3,0,0,0,0,12,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\style-rtl.css,36,0.0,0,0,0,0,0,0,9,0,0,1,0,37,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\style.css,36,0.0,0,0,0,0,0,0,9,0,0,1,0,37,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\paragraph\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pattern\block.json,21,0.0,0,0,0,0,0,0,1,0,0,1,0,22,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author\block.json,69,0.0,0,0,0,0,0,0,1,0,0,1,0,70,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author\style-rtl.css,23,0.0,0,0,0,0,0,0,0,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author\style.css,23,0.0,0,0,0,0,0,0,0,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author-biography\block.json,44,0.0,0,0,0,0,0,0,1,0,0,1,0,45,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-author-name\block.json,54,0.0,0,0,0,0,0,0,1,0,0,1,0,55,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\block.json,47,0.0,0,0,0,0,0,0,1,0,0,1,0,48,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\editor-rtl.css,5,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\editor.css,5,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\style-rtl.css,58,0.0,0,0,0,0,0,0,0,0,0,1,0,59,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\style.css,58,0.0,0,0,0,0,0,0,0,0,0,1,0,59,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-comments-form\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-content\block.json,42,0.0,0,0,0,0,0,0,1,0,0,1,0,43,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-content\editor-rtl.css,3,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-content\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-content\editor.css,3,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-content\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-date\block.json,57,0.0,0,0,0,0,0,0,1,0,0,1,0,58,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-date\style-rtl.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-date\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-date\style.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-date\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\block.json,59,0.0,0,0,0,0,0,0,1,0,0,1,0,60,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\editor-rtl.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\editor.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\style-rtl.css,14,0.0,0,0,0,0,0,0,3,0,0,0,0,15,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\style.css,14,0.0,0,0,0,0,0,0,3,0,0,0,0,15,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-excerpt\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\block.json,90,0.0,0,0,0,0,0,0,1,0,0,1,0,91,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\editor-rtl.css,79,0.0,0,0,0,0,0,0,1,0,0,1,0,80,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\editor.css,79,0.0,0,0,0,0,0,0,1,0,0,1,0,80,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\style-rtl.css,64,0.0,0,0,0,0,0,0,1,0,0,1,0,65,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\style.css,64,0.0,0,0,0,0,0,0,1,0,0,1,0,65,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-featured-image\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-navigation-link\block.json,62,0.0,0,0,0,0,0,0,1,0,0,1,0,63,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-navigation-link\style-rtl.css,16,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-navigation-link\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-navigation-link\style.css,16,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-navigation-link\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\block.json,57,0.0,0,0,0,0,0,0,1,0,0,1,0,58,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\editor-rtl.css,4,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\editor.css,4,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\style-rtl.css,55,0.0,0,0,0,0,0,0,3,0,0,1,0,56,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\style.css,55,0.0,0,0,0,0,0,0,3,0,0,1,0,56,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-template\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-terms\block.json,62,0.0,0,0,0,0,0,0,1,0,0,1,0,63,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-terms\style-rtl.css,5,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-terms\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-terms\style.css,5,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-terms\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-title\block.json,65,0.0,0,0,0,0,0,0,1,0,0,1,0,66,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-title\style-rtl.css,6,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-title\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-title\style.css,6,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\post-title\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\preformatted\block.json,48,0.0,0,0,0,0,0,0,1,0,0,1,0,49,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\preformatted\style-rtl.css,6,0.0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\preformatted\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\preformatted\style.css,6,0.0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\preformatted\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\block.json,78,0.0,0,0,0,0,0,0,1,0,0,1,0,79,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\editor-rtl.css,9,0.0,0,0,0,0,0,0,1,0,0,0,0,10,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\editor.css,9,0.0,0,0,0,0,0,0,1,0,0,0,0,10,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\style-rtl.css,55,0.0,0,0,0,0,0,0,5,0,0,1,0,56,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\style.css,55,0.0,0,0,0,0,0,0,5,0,0,1,0,56,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\theme-rtl.css,11,0.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\theme-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\theme.css,11,0.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\pullquote\theme.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\block.json,55,0.0,0,0,0,0,0,0,1,0,0,1,0,56,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\editor-rtl.css,50,0.0,0,0,0,0,0,0,6,0,0,1,0,51,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\editor.css,50,0.0,0,0,0,0,0,0,6,0,0,1,0,51,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\view.asset.php,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\view.js,125,0.0,0,0,0,0,0,0,10,5,0,1,0,126,0,1
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\view.min.asset.php,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query\view.min.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-no-results\block.json,35,0.0,0,0,0,0,0,0,1,0,0,1,0,36,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\block.json,68,0.0,0,0,0,0,0,0,1,0,0,1,0,69,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\editor-rtl.css,16,0.0,0,0,0,0,0,0,2,0,0,0,0,17,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\editor.css,14,0.0,0,0,0,0,0,0,2,0,0,0,0,15,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\style-rtl.css,29,0.0,0,0,0,0,0,0,0,0,0,1,0,30,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\style.css,29,0.0,0,0,0,0,0,0,0,0,0,1,0,30,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-next\block.json,48,0.0,0,0,0,0,0,0,1,0,0,1,0,49,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-numbers\block.json,44,0.0,0,0,0,0,0,0,1,0,0,1,0,45,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-numbers\editor-rtl.css,8,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-numbers\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-numbers\editor.css,8,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-numbers\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-pagination-previous\block.json,48,0.0,0,0,0,0,0,0,1,0,0,1,0,49,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-title\block.json,60,0.0,0,0,0,0,0,0,1,0,0,1,0,61,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-title\style-rtl.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-title\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-title\style.css,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\query-title\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\block.json,75,0.0,0,0,0,0,0,0,1,0,0,1,0,76,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\style-rtl.css,19,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\style.css,19,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\theme-rtl.css,23,0.0,0,0,0,0,0,0,0,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\theme-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\theme.css,23,0.0,0,0,0,0,0,0,0,0,0,1,0,24,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\quote\theme.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\read-more\block.json,58,0.0,0,0,0,0,0,0,1,0,0,1,0,59,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\read-more\style-rtl.css,10,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\read-more\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\read-more\style.css,10,0.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\read-more\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\block.json,52,0.0,0,0,0,0,0,0,1,2,0,1,0,53,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\editor-rtl.css,14,0.0,0,0,0,0,0,0,1,0,0,0,0,15,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\editor.css,14,0.0,0,0,0,0,0,0,1,0,0,0,0,15,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\style-rtl.css,43,0.0,0,0,0,0,0,0,1,0,0,1,0,44,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\style.css,43,0.0,0,0,0,0,0,0,1,0,0,1,0,44,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\rss\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\block.json,91,0.0,0,0,0,0,0,0,1,0,0,1,0,92,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\editor-rtl.css,13,0.0,0,0,0,0,0,0,1,0,0,0,0,14,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\editor-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\editor.css,13,0.0,0,0,0,0,0,0,1,0,0,0,0,14,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\editor.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\style-rtl.css,90,0.0,0,0,0,0,0,0,8,0,0,1,0,91,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\style-rtl.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\style.css,90,0.0,0,0,0,0,0,0,8,0,0,1,0,91,0,0
C:/Users/norhe/pfaa\WordPress\wp-includes\blocks\search\style.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
