Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage entre les classes,Couverture des tests,Dette technique,Nombre de défauts,Lisibilité du code,Nombre de lignes vides,Nombre de lignes de code en majuscules,Nombre d'occurrences de 'TODO',Méthode Longue,Spaghetti Code,Message Chains,Couplage Élevé,Large Class,Type
C:/Users/norhe/pfaa\CoolReader\.pmd,1666,0.0,0,0,0,0,0,0,1,1,0,1,1,1667,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\.project,28,0.0,0,0,0,0,0,0,1,1,0,1,0,29,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\CMakeLists.txt,223,0.0403587443946188,0,0,0,0,0,0,31,190,0,1,0,224,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\README.TXT,131,0.1221374045801526,0,0,0,0,0,0,36,137,0,1,0,132,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\test,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\.classpath,14,0.0,0,0,0,0,0,0,1,1,0,0,0,15,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\.cproject,305,0.0,0,0,0,0,0,0,2,62,0,1,0,306,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\.gitignore,3,0.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\.project,100,0.0,0,0,0,0,0,0,1,2,0,1,0,101,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\AndroidManifest.xml,61,0.0,0,0,0,0,0,0,1,6,0,1,0,62,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\build.properties,10,0.9,0,0,0,0,0,0,2,5,0,0,0,11,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\default.properties,9,0.8888888888888888,0,0,0,0,0,0,2,5,0,0,0,10,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\.cproject,134,0.0,0,0,0,0,0,0,2,28,0,1,0,135,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\.project,74,0.0,0,0,0,0,0,0,1,2,0,1,0,75,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\Android.mk,165,0.0303030303030303,0,0,0,0,0,0,20,9,1,1,0,166,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\Application.mk,3,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,4,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\battery_icons.h,214,0.0,1,0,0,0,0,0,8,166,0,1,0,216,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\cr3engine.cpp,415,0.0698795180722891,2,0,0,0,0,0,49,90,0,1,0,418,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\cr3java.cpp,398,0.0025125628140703,0,0,0,0,0,0,21,38,0,1,0,399,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\cr3java.h,184,0.1141304347826086,3,0,0,0,0,0,20,7,0,1,0,188,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\gen_jni,2,0.0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\org_coolreader_crengine_Engine.h,68,0.2352941176470588,1,0,0,0,0,0,9,28,0,1,0,76,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\org_coolreader_crengine_ReaderView.h,189,0.1693121693121693,1,0,0,0,0,0,24,73,0,1,0,205,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\readerview.cpp,869,0.0138089758342922,1,0,0,0,0,0,55,115,1,1,0,871,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\readerview.h,29,0.3448275862068966,1,0,0,0,0,0,5,0,0,0,0,31,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\jni\run_make,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\bg_paper1.jpg,359,0.0055710306406685,0,0,0,0,0,0,8,1743,0,1,1,1591,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\bg_paper1_dark.jpg,642,0.0031152647975077,0,0,0,0,0,0,12,2382,0,1,1,2375,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\color_picker_frame.9.png,5,0.0,0,0,0,0,0,0,0,16,0,0,0,13,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\color_picker_icon.png,24,0.0416666666666666,0,0,0,0,0,0,0,86,0,1,0,92,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_back.png,22,0.0,0,0,0,0,0,0,0,35,0,1,0,52,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_back_to_reading.png,14,0.0,0,0,0,0,0,0,0,33,0,0,0,35,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book.png,17,0.0,0,0,0,0,0,0,0,61,0,0,0,96,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_chm.png,16,0.0,0,0,0,0,0,0,0,74,0,0,0,66,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_epub.png,20,0.0,0,0,0,0,0,0,0,74,0,0,0,64,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_fb2.png,26,0.0,0,0,0,0,0,0,0,61,0,1,0,73,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_html.png,19,0.0,0,0,0,0,0,0,0,82,0,0,0,76,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_rtf.png,20,0.0,0,0,0,0,0,0,0,71,0,0,0,64,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_book_txt.png,25,0.0,0,0,0,0,0,0,1,66,0,1,0,78,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_folder.png,18,0.0,0,0,0,0,0,0,0,48,0,0,0,75,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_folder_recent.png,20,0.0,0,0,0,0,0,0,0,49,0,0,0,50,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_folder_root.png,17,0.0,0,0,0,0,0,0,0,39,0,0,0,42,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_folder_zip.png,9,0.0,0,0,0,0,0,0,0,48,0,0,0,35,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_find_close.png,15,0.0,0,0,0,0,0,0,0,66,0,0,0,54,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_find_next.png,10,0.0,0,0,0,0,0,0,0,33,0,0,0,30,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_find_prev.png,10,0.0,0,0,0,0,0,0,0,25,0,0,0,32,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_logo.png,7,0.0,0,0,0,0,0,0,0,32,0,0,0,36,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_font_face.png,5,0.0,0,0,0,0,0,0,0,18,0,0,0,20,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_font_size.png,8,0.0,0,0,0,0,0,0,2,21,0,0,0,23,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_line_spacing.png,8,0.0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_other.png,7,0.0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_page.png,11,0.0,0,0,0,0,0,0,0,14,0,0,0,25,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_style.png,25,0.0,0,0,0,0,0,0,6,73,0,1,0,86,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_text_bold.png,6,0.0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_toc_item_collapsed.png,7,0.0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_toc_item_expanded.png,7,0.0,0,0,0,0,0,0,0,15,0,0,0,13,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_toc_item_normal.png,8,0.0,0,0,0,0,0,0,0,13,0,0,0,22,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_bookmarks.png,24,0.0,0,0,0,0,0,0,0,50,0,1,0,76,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_exit.png,17,0.0,0,0,0,0,0,0,0,55,0,0,0,50,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_fileopen.png,18,0.0,0,0,0,0,0,0,0,48,0,0,0,75,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_find.png,19,0.0,0,0,0,0,0,0,0,63,0,0,0,71,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_goto.png,8,0.0,0,0,0,0,0,0,2,39,0,0,0,33,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_settings.png,26,0.0384615384615384,0,0,0,0,0,0,0,92,0,1,0,90,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_toc.png,13,0.0,0,0,0,0,0,0,0,40,0,0,0,46,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\ic_menu_archive.png,14,0.0,0,0,0,0,0,0,0,36,0,0,0,40,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\ic_menu_goto.png,18,0.0,0,0,0,0,0,0,0,46,0,0,0,51,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\ic_menu_mark.png,22,0.0,0,0,0,0,0,0,0,86,0,1,0,90,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_fabric.jpg,61,0.0163934426229508,0,0,0,0,0,0,4,231,0,1,0,268,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_fabric_dark.jpg,63,0.0,0,0,0,0,0,0,4,279,0,1,0,279,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_fabric_indigo_fibre.jpg,38,0.0263157894736842,0,0,0,0,0,0,0,153,0,1,0,169,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_fabric_indigo_fibre_dark.jpg,36,0.0,0,0,0,0,0,0,0,136,0,1,0,149,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_gray_sand.jpg,80,0.0,0,0,0,0,0,0,0,368,0,1,0,326,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_gray_sand_dark.jpg,111,0.0,0,0,0,0,0,0,0,463,0,1,0,402,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_green_wall.jpg,21,0.0,0,0,0,0,0,0,0,212,0,1,0,130,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_green_wall_dark.jpg,63,0.0158730158730158,0,0,0,0,0,0,1,95,0,1,0,238,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_copper.jpg,50,0.0,0,0,0,0,0,0,0,130,0,1,0,223,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_copper_dark.jpg,18,0.0,0,0,0,0,0,0,0,205,0,0,0,141,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_old_blue.jpg,21,0.0,0,0,0,0,0,0,0,176,0,1,0,130,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_old_blue_dark.jpg,27,0.0,0,0,0,0,0,0,0,196,0,1,0,141,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metal_red_dark.jpg,33,0.0,0,0,0,0,0,0,0,238,0,1,0,198,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metal_red_light.jpg,33,0.0,0,0,0,0,0,0,0,272,0,1,0,184,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_old_book.jpg,45,0.0,0,0,0,0,0,0,4,136,0,1,0,149,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_old_book_dark.jpg,53,0.0,0,0,0,0,0,0,3,219,0,1,0,225,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_old_paper.jpg,17,0.0,0,0,0,0,0,0,2,50,0,0,0,47,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_old_paper_dark.jpg,26,0.0,0,0,0,0,0,0,2,78,0,1,0,97,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_paper.jpg,31,0.0,0,0,0,0,0,0,3,128,0,1,0,153,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_paper_dark.jpg,38,0.0263157894736842,0,0,0,0,0,0,2,144,0,1,0,129,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_rust.jpg,44,0.0227272727272727,0,0,0,0,0,0,0,154,0,1,0,207,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_rust_dark.jpg,23,0.0,0,0,0,0,0,0,0,150,0,1,0,153,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_sand.jpg,24,0.0,0,0,0,0,0,0,4,65,0,1,0,81,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_sand_dark.jpg,11,0.0,0,0,0,0,0,0,3,48,0,0,0,48,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_stones.jpg,38,0.0,0,0,0,0,0,0,0,167,0,1,0,212,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_stones_dark.jpg,49,0.0,0,0,0,0,0,0,0,102,0,1,0,243,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_wood.jpg,12,0.0,0,0,0,0,0,0,1,51,0,0,0,60,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_wood_dark.jpg,15,0.0,0,0,0,0,0,0,0,41,0,0,0,62,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\.pmd,1666,0.0,0,0,0,0,0,0,1,1,0,1,1,1667,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\.project,16,0.0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\alert_dialog_progress.xml,43,0.0,0,0,0,0,0,0,5,12,0,1,0,44,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\base_dialog.xml,47,0.0,0,0,0,0,0,0,1,0,0,1,0,48,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\bookmark_shortcut_item.xml,56,0.0,0,0,0,0,0,0,8,0,0,1,0,57,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\browser_item_book.xml,100,0.0,0,0,0,0,0,0,12,0,0,1,0,101,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\browser_item_folder.xml,67,0.0,0,0,0,0,0,0,11,0,0,1,0,68,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\browser_item_parent_dir.xml,40,0.0,0,0,0,0,0,0,7,0,0,1,0,41,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\color_picker.xml,51,0.0,0,0,0,0,0,0,1,0,0,1,0,52,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\options.xml,20,0.0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\options_tap_zone_grid.xml,165,0.0,0,0,0,0,0,0,1,0,0,1,0,166,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_item.xml,49,0.0,0,0,0,0,0,0,6,0,0,1,0,50,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_item_boolean.xml,51,0.0,0,0,0,0,0,0,6,0,0,1,0,52,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_item_color.xml,50,0.0,0,0,0,0,0,0,6,1,0,1,0,51,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_value.xml,30,0.0,0,0,0,0,0,0,1,0,0,1,0,31,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_value_image.xml,36,0.0,0,0,0,0,0,0,3,0,0,1,0,37,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\progress_dialog.xml,42,0.0,0,0,0,0,0,0,5,11,0,1,0,43,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\search_dialog.xml,16,0.0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\search_popup.xml,42,0.0,0,0,0,0,0,0,2,0,0,1,0,43,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\layout\toc_item.xml,63,0.0,0,0,0,0,0,0,3,0,0,1,0,64,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_bookmark_shortcut_context_menu.xml,5,0.0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_browser_menu.xml,5,0.0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_file_browser_context_menu.xml,7,0.0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_file_browser_folder_context_menu.xml,5,0.0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_file_browser_recent_context_menu.xml,7,0.0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_reader_menu.xml,17,0.0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\bulgarian_hyphen.pdb,16,0.0,0,0,0,0,0,0,3,58,0,0,0,87,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\chm.css,90,0.0,0,0,0,0,0,0,19,3,0,1,0,91,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\english_us_hyphen.pdb,34,0.0,0,0,0,0,0,0,0,79,0,1,0,103,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\epub.css,141,0.0,0,0,0,0,0,0,32,5,0,1,0,142,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\fb2.css,121,0.0,0,0,0,0,0,0,26,5,0,1,0,122,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\french_hyphen.pdb,35,0.0,0,0,0,0,0,0,0,50,0,1,0,72,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\german_hyphen.pdb,33,0.0,0,0,0,0,0,0,0,93,0,1,0,88,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\htm.css,89,0.0,0,0,0,0,0,0,18,3,0,1,0,90,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\rtf.css,140,0.0,0,0,0,0,0,0,31,6,0,1,0,141,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\russian_enus_hyphen.pdb,54,0.0,0,0,0,0,0,0,0,135,0,1,0,160,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\spanish_hyphen.pdb,2,0.0,0,0,0,0,0,0,0,36,0,0,0,43,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\txt.css,52,0.0,0,0,0,0,0,0,14,2,0,1,0,53,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\raw\ukrain_hyphen.pdb,33,0.0,0,0,0,0,0,0,0,37,0,1,0,67,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\values\strings.xml,150,0.0,0,0,0,0,0,0,1,3,0,1,0,151,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\values\styles.xml,64,0.0,0,0,0,0,0,0,1,0,0,1,0,65,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\values-ru\strings.xml,150,0.0,0,0,0,0,0,0,1,4,0,1,0,153,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\android\res\values-uk\strings.xml,150,0.0,0,0,0,0,0,0,1,4,0,1,0,154,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$DefKeyAction.class,114,0.0,0,0,0,0,0,0,1,6,0,1,0,126,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$DefTapAction.class,108,0.0,0,0,0,0,0,0,1,6,0,1,0,119,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$InputDialog.class,112,0.0,0,0,0,0,0,0,1,10,0,1,0,131,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$InputHandler.class,106,0.0,0,0,0,0,0,0,1,5,0,1,0,115,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$LoadLastDocumentTask.class,123,0.0,0,0,0,0,0,0,1,9,0,1,0,137,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$ScreenBacklightControl.class,116,0.0,0,0,0,0,0,0,1,10,0,1,0,136,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader.class,289,0.0,0,0,0,0,0,0,1,524,0,1,0,389,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BackgroundTextureInfo.class,35,0.0,0,0,0,0,0,0,0,63,0,1,0,88,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BackgroundThread.class,98,0.0,0,0,0,0,0,0,1,59,0,1,0,160,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BaseDialog.class,157,0.0,0,0,0,0,0,0,1,38,0,1,0,196,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BookInfo.class,37,0.0,0,0,0,0,0,0,1,85,0,1,0,117,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Bookmark.class,25,0.0,0,0,0,0,0,0,0,69,0,1,0,103,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BookmarksDlg$BookmarkList.class,94,0.0,0,0,0,0,0,0,1,17,0,1,0,111,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BookmarksDlg.class,124,0.0,0,0,0,0,0,0,1,30,0,1,0,146,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$IconPreviewDrawable.class,132,0.0,0,0,0,0,0,0,1,28,0,1,0,150,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$OnColorChangedListener.class,105,0.0,0,0,0,0,0,0,1,15,0,1,0,111,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$ScrollAnimation.class,119,0.0,0,0,0,0,0,0,1,24,0,1,0,141,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$TextSeekBarDrawable.class,153,0.0,0,0,0,0,0,0,1,69,0,1,0,177,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog.class,129,0.0,0,0,0,0,0,0,1,41,0,1,0,170,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\CRDB$QueryHelper.class,231,0.0,0,0,0,0,0,0,1,30,0,1,0,264,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\CRDB.class,227,0.0,0,0,0,0,0,0,1,125,0,1,0,288,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\DocumentFormat.class,37,0.0,0,0,0,0,0,0,1,38,0,1,0,60,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Engine$EngineTask.class,107,0.0,0,0,0,0,0,0,1,46,0,1,0,117,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Engine$HyphDict.class,109,0.0,0,0,0,0,0,0,1,56,0,1,0,121,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Engine$TaskHandler.class,120,0.0,0,0,0,0,0,0,1,49,0,1,0,135,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Engine.class,198,0.0,0,0,0,0,0,0,1,198,0,1,0,263,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\FileBrowser$Task.class,117,0.0,0,0,0,0,0,0,1,31,0,1,0,130,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\FileBrowser.class,229,0.0,0,0,0,0,0,0,1,113,0,1,0,266,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\FileInfo$SortOrder.class,37,0.0,0,0,0,0,0,0,1,30,0,1,0,57,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\FileInfo.class,106,0.0,0,0,0,0,0,0,1,176,0,1,0,296,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\FindNextDlg.class,100,0.0,0,0,0,0,0,0,1,13,0,1,0,114,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\History$ImageData.class,45,0.0,0,0,0,0,0,0,1,6,0,1,0,57,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\History$ImageDataCache.class,31,0.0,0,0,0,0,0,0,1,63,0,1,0,79,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\History.class,81,0.0,0,0,0,0,0,0,1,120,0,1,0,183,0,0,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\OptionsDialog$ActionOption.class,106,0.0,0,0,0,0,0,0,1,28,0,1,0,113,0,1,Type5
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\OptionsDialog$BoolOption.class,128,0.0,0,0,0,0,0,0,1,38,0,1,0,157,0,1,Type5
